"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.273068854E1,4.019832122E0,6.135956278E-1,-2.478883222E0
2.274068754E1,4.298993400E0,2.445157651E0,-4.046719374E0
2.275068654E1,4.579749799E0,2.922460603E0,-6.473032034E0
2.276068554E1,4.913684285E0,2.480455538E0,-8.922558725E0
2.277068454E1,5.833337286E0,1.704484120E0,-1.040227266E1
2.278068354E1,4.826467801E0,3.203255300E-1,-9.949397621E0
2.279068254E1,3.869451676E0,-1.268329195E0,-7.880231139E0
2.280068154E1,5.253598718E0,-1.979590354E0,-6.014222656E0
2.281068054E1,6.008682420E0,-1.971194045E0,-4.301663824E0
2.282067954E1,4.430273917E0,-1.539065512E0,-2.562290829E0
2.283067854E1,2.448156103E0,-2.046971621E0,-1.403406747E0
2.284067754E1,1.592633609E0,-3.375643789E0,-9.219217211E-1
2.285067654E1,7.754688495E-1,-4.071962973E0,-7.713184959E-1
2.286067454E1,-5.287087476E-1,-3.787690060E0,-1.157575622E0
2.287067354E1,-1.078178619E0,-3.008656163E0,-1.117664136E0
2.288067254E1,-1.688108701E0,-2.452164370E0,-1.866862468E-1
2.289067154E1,-2.699892771E0,-1.635528345E0,1.010677338E0
2.290067054E1,-2.981764818E0,-5.802402592E-1,1.518037609E0
2.291066954E1,-2.691155276E0,-6.818487874E-1,1.812311162E0
2.292066854E1,-2.193798130E0,-6.322306310E-1,2.732828382E0
2.293066754E1,-1.742812911E0,-3.282157628E-1,4.833209056E0
2.294066654E1,-3.921359164E-1,2.185462631E-1,9.100746775E0
2.295066554E1,8.185026026E-1,-9.593260673E-1,9.952131779E0
2.296066454E1,-8.643763483E-2,-1.367762851E0,1.022462957E1
2.297066354E1,-1.085085935E0,-1.852795529E0,1.314148737E1
2.298066254E1,-4.129121261E0,2.898826449E0,1.509634839E1
2.299066154E1,-8.966563700E0,5.254924867E0,1.182418219E1
2.300066054E1,-1.560347740E1,3.553134266E0,8.804125126E0
2.301065954E1,-9.656901183E0,1.318526372E0,1.072326024E1
2.302065854E1,-1.873368958E0,-2.709084009E0,1.196665895E1
2.303065754E1,-9.292167073E-1,-4.614114470E0,8.695744645E0
2.304065554E1,-3.166208804E0,-4.806268010E0,4.646661826E0
2.305065454E1,-3.168631890E0,-5.733586711E0,2.147948942E0
2.306065354E1,-9.070534211E-1,-5.952014129E0,5.314794508E-1
2.307065254E1,1.602900735E0,-4.378745914E0,5.163108963E-1
2.308065154E1,5.348606617E0,-3.335326653E0,1.780518097E-1
2.309065054E1,6.853554795E0,-3.180170200E0,-2.470386048E0
2.310064954E1,4.148376727E0,-2.187418379E0,-5.169061428E0
2.311064854E1,1.967692732E0,-1.901946639E0,-6.074650122E0
2.312064754E1,7.485014910E-1,-1.763637185E-1,-5.444541299E0
2.313064654E1,1.032910645E-1,1.395585658E0,-6.888196625E0
2.314064554E1,1.178776456E0,2.059867070E0,-7.992024055E0
2.315064454E1,1.296123058E0,2.756518084E0,-1.020645058E1
2.316064354E1,-3.487869984E-1,3.016106100E0,-1.473807779E1
2.317064254E1,-1.222048191E0,3.684533481E0,-1.659346714E1
2.318064154E1,-2.583045521E0,2.998262737E0,-1.260422765E1
2.319064054E1,-3.281876670E0,2.519009739E0,-9.118341631E0
2.320063954E1,-3.481343322E0,2.312404806E0,-6.884814595E0
2.321063854E1,-2.797834218E0,1.029458668E0,-5.417117273E0
2.322063754E1,-1.755760401E0,3.187280707E-2,-4.067057160E0
2.323063554E1,-8.440999585E-1,9.828479540E-1,-2.027420286E0
2.324063454E1,1.589546864E0,1.650345189E0,-1.005560001E0
2.325063354E1,4.617935625E0,2.063481819E0,-7.533833313E-1
2.326063254E1,6.695171265E0,1.815913924E0,-1.008229548E0
2.327063154E1,6.909293963E0,1.023125183E0,-7.921994877E-1
2.328063054E1,5.964873326E0,5.209854528E-2,2.429927409E-2
2.329062954E1,5.036179944E0,-1.028036260E0,1.042564398E0
2.330062854E1,4.914323970E0,-1.478957890E0,1.620652882E0
2.331062754E1,4.309652874E0,-1.546111553E0,1.877754369E0
2.332062654E1,3.578036388E0,-1.643155014E0,1.829485019E0
2.333062554E1,3.199183592E0,-1.607147422E0,1.643947604E0
2.334062454E1,3.197382649E0,-8.199475957E-1,1.536835384E0
2.335062354E1,4.246815771E0,-1.791532789E-1,1.390063840E0
2.336062254E1,5.968287515E0,-1.008799651E-1,1.015001720E0
2.337062154E1,6.751510942E0,-7.996389002E-2,4.338715875E-1
2.338062054E1,6.269698033E0,3.042176203E-1,-4.810130095E-1
2.339061954E1,5.203744188E0,7.850322631E-1,-1.012528421E0
2.340061754E1,4.458335874E0,6.887878244E-1,-1.150847815E0
2.341061654E1,3.161908761E0,7.549325511E-1,-6.669497895E-1
2.342061554E1,2.184080642E0,7.414688985E-1,-4.066738486E-2
2.343061454E1,1.875314911E0,2.219174753E-1,7.501053822E-1
2.344061354E1,1.580146880E0,-5.188526809E-1,2.212873063E0
2.345061254E1,1.274690089E0,-8.454864796E-1,3.699670168E0
2.346061154E1,7.689147055E-1,-6.332039731E-1,5.698547856E0
2.347061054E1,-2.567442226E-1,-1.688361593E0,6.785118399E0
2.348060954E1,-1.407173377E-1,-2.397689955E0,6.779367077E0
2.349060854E1,1.268161088E0,-2.629913294E0,6.502416047E0
2.350060754E1,1.739471228E0,-3.772184705E0,6.313887781E0
2.351060654E1,1.175331277E0,-4.525845779E0,6.585802020E0
2.352060554E1,-2.335331154E-1,-4.303559491E0,6.580579287E0
2.353060454E1,-1.422838653E0,-3.439353881E0,5.641193687E0
2.354060354E1,-1.264819404E0,-3.010498328E0,4.074944469E0
2.355060254E1,-8.344134611E-1,-2.358371669E0,2.373683188E0
2.356060154E1,-5.913096231E-1,-1.963234523E0,3.870630182E-2
2.357060054E1,1.482444584E-1,-1.603015633E0,-2.063349087E0
2.358059854E1,2.607291001E-1,-1.285674083E-1,-3.440105249E0
2.359059754E1,-5.774610776E-1,2.796271549E-1,-4.957344275E0
2.360059654E1,-1.430409043E0,1.163632314E0,-5.978403198E0
2.361059554E1,-2.113081995E0,1.940258473E0,-6.447437602E0
2.362059454E1,-2.770611920E0,2.666777650E0,-6.372578039E0
2.363059354E1,-3.933974531E0,2.781675145E0,-5.873187230E0
2.364059254E1,-9.336595972E0,4.094252560E0,-4.610240690E0
2.365059154E1,-1.172784697E1,6.006863936E0,-2.632318254E0
2.366059054E1,-4.396433156E0,3.133263252E0,-1.451670688E0
2.367058954E1,-4.800581592E-1,9.851090723E-1,-1.128040824E0
2.368058854E1,9.168188560E-1,-2.765230143E-1,-4.555530632E-1
2.369058754E1,-6.358882105E-1,5.959537742E-1,3.608181562E-1
2.370058654E1,-3.434321768E0,1.869268598E0,6.408396327E-1
2.371058554E1,-5.609862551E0,2.064419128E0,7.153243893E-1
2.372058454E1,-6.201577971E0,1.141879356E0,1.126932703E0
2.373058354E1,-6.563414201E0,-1.039909762E-1,1.350201616E0
2.374058254E1,-6.361094107E0,-6.949722782E-1,1.318791543E0
2.375058054E1,-5.013485146E0,-6.406104219E-1,1.386901081E0
2.376057954E1,-3.061379337E0,1.596816123E-1,1.278220053E0
2.377057854E1,-4.150944239E-1,9.469533589E-1,6.521423006E-1
2.378057754E1,6.781653339E-1,1.198004148E0,-2.628949088E-1
2.379057654E1,1.699970947E0,7.091839358E-1,3.396358866E-2
2.380057554E1,2.906819301E0,4.788881314E-1,-5.725056719E-1
2.381057454E1,2.817184993E0,-4.277931145E-1,-9.726194197E-1
2.382057354E1,2.873831064E0,-2.188942602E0,-9.379980558E-1
2.383057254E1,1.982180963E0,-3.864780920E0,-8.071683598E-1
2.384057154E1,2.232525408E0,-3.567430416E0,-4.077245933E-1
2.385057054E1,3.799527163E0,-3.276881686E0,-7.343548836E-1
2.386056954E1,7.096950409E0,-2.704353904E0,-1.560102186E0
2.387056854E1,8.984590666E0,-1.350866152E0,-1.954137863E0
2.388056754E1,8.318148415E0,1.785768896E-1,-2.806896817E0
2.389056654E1,6.579908026E0,5.931965196E-1,-4.245515351E0
2.390056554E1,5.010556276E0,-3.151222390E-1,-4.672526400E0
2.391056454E1,4.492086588E0,-1.751891883E0,-4.798536236E0
2.392056254E1,3.890518025E0,-2.958406361E0,-4.442238489E0
2.393056154E1,3.029511427E0,-2.989543661E0,-3.351265578E0
2.394056054E1,3.101923345E0,-2.704878984E0,-2.022895857E0
2.395055954E1,3.296702285E0,-2.497744878E0,-4.131924708E-1
2.396055854E1,3.790699621E0,-2.507529608E0,1.662014770E0
2.397055754E1,4.791977999E0,-3.196223439E0,5.137686439E0
2.398055654E1,6.796675420E0,-4.842002099E0,5.626476245E0
2.399055554E1,7.482452660E0,-5.675993975E0,5.730037451E0
2.400055454E1,7.846065273E0,-5.171077548E0,5.967974689E0
2.401055354E1,4.979040368E0,-2.352592719E0,7.068081536E0
2.402055254E1,2.654241219E0,-1.446714588E0,7.836343693E0
2.403055154E1,1.536651197E0,-2.138411841E0,7.636916801E0
2.404055054E1,-3.857688832E-1,-2.316033003E0,6.142770184E0
2.405054954E1,-2.230472451E0,-2.008105471E0,4.587179856E0
2.406054854E1,-3.104883791E0,-1.634750519E0,4.148866723E0
2.407054754E1,-4.172335108E0,-1.598857678E0,4.397975067E0
2.408054654E1,-4.457207946E0,-2.047443784E0,4.268857436E0
2.409054454E1,-3.592952635E0,-2.005257292E0,4.085757140E0
2.410054354E1,-2.148842397E0,-1.764525670E0,3.230337557E0
2.411054254E1,-7.573401421E-1,-1.277391210E0,1.576322801E0
2.412054154E1,-4.405654800E-1,-9.092537284E-2,7.290179837E-1
2.413054054E1,-4.535047835E-1,2.028916588E-1,-5.210179049E-1
2.414053954E1,-6.273612159E-1,1.244873967E0,-2.086553178E0
2.415053854E1,-8.617392540E-1,1.594357661E0,-3.786539328E0
2.416053754E1,-1.506531605E0,7.726037139E-1,-4.779101261E0
2.417053654E1,-1.366794260E0,9.970908943E-1,-5.110219143E0
2.418053554E1,-1.609225668E0,4.238076523E-1,-4.914117563E0
2.419053454E1,-2.924778439E0,-8.099767774E-1,-4.816697103E0
2.420053354E1,-3.317202038E0,-1.951392742E0,-3.511939462E0
2.421053254E1,-2.966615267E0,-4.677816376E-1,-2.091232120E0
2.422053154E1,-5.706324652E0,1.793641587E0,-8.413535213E-1
2.423053054E1,-6.699664850E0,1.293383345E0,-1.867551563E0
2.424052954E1,-6.765690440E0,3.377477476E-1,-1.692685901E0
2.425052754E1,-8.306195537E0,1.624014446E0,-1.496749067E0
2.426052654E1,-8.011260225E0,2.177171279E0,-2.323644909E0
2.427052554E1,-9.117523021E0,9.685599902E-1,-2.031182384E0
2.428052454E1,-8.852518437E0,1.283962603E0,-2.791242651E0
2.429052354E1,-6.689353870E0,2.822129691E0,-2.188141533E0
2.430052254E1,-5.667263498E0,2.336576611E0,-2.023016163E0
2.431052154E1,-4.805588563E0,2.627946583E0,6.274021465E-1
2.432052054E1,-4.290419043E0,2.212550443E0,-8.491092682E-2
2.433051987E1,-4.298388214E0,1.527354417E0,-1.574212102E0
2.434051887E1,-2.925367838E0,1.040548863E0,-9.859190579E-1
2.435051787E1,-1.214171407E0,2.216047955E-1,1.300215962E0
2.436051688E1,1.631080806E-2,-7.957060629E-1,8.967067730E-1
2.437051587E1,1.467006181E0,-2.007575421E0,-1.007379947E0
2.438051487E1,2.598323126E0,-1.910742606E0,-2.018663496E0
2.439051387E1,3.488632461E0,-1.395902869E0,-2.600210023E0
2.440051287E1,3.845883889E0,-7.225275743E-1,-3.335666960E0
2.441051187E1,3.982254991E0,2.776222908E-1,-2.875655688E0
2.442050987E1,4.364623718E0,3.827289158E-1,-2.480555233E0
2.443050887E1,5.066928697E0,2.244693464E-1,-2.416693406E0
2.444050787E1,6.404942962E0,-5.987285703E-1,-1.299707986E0
2.445050687E1,7.158443822E0,-1.691969617E0,9.849365795E-1
2.446050587E1,9.042470500E0,-2.723584519E0,3.691514764E0
2.447050487E1,1.099757301E1,-1.914784786E0,5.943148581E0
2.448050388E1,1.126519890E1,-7.839315248E-1,6.373617674E0
2.449050287E1,1.173148628E1,-1.754176390E-1,5.811399702E0
2.450050187E1,1.108698278E1,1.613815148E0,4.827986323E0
2.451050087E1,7.231836904E0,1.122398772E0,2.792190193E0
2.452049987E1,3.143301167E0,-1.318897378E0,-4.558153108E-1
2.453049887E1,-3.252817762E-1,-2.443467806E0,-2.548448131E0
2.454049787E1,-2.528807334E0,-3.640902727E0,-2.791992849E0
2.455049687E1,-4.758772246E0,-4.183333721E0,-4.349627949E0
2.456049588E1,-3.434441636E0,-2.458761783E0,-8.145370209E0
2.457049487E1,-2.343306756E0,-2.139159408E0,-7.787796015E0
2.458049387E1,1.447653651E-1,-2.980526378E0,-3.558350567E0
2.459049187E1,2.055157138E0,-1.758593377E0,-5.925919175E-1
2.460049088E1,3.221672568E0,-1.822115189E0,6.646316609E-1
2.461048987E1,3.124654981E0,-2.095443869E0,6.753832287E-1
2.462048887E1,2.777868900E0,-1.753011625E0,6.337563157E-1
2.463048787E1,3.125496980E0,-1.347473305E0,2.046552960E0
2.464048687E1,3.737869443E0,1.300128400E-1,3.785434788E0
2.465048587E1,4.421034147E0,2.053308833E0,4.249748442E0
2.466048487E1,4.087990776E0,3.611262899E0,3.643686587E0
2.467048387E1,2.916031004E0,4.424672869E0,1.988288380E0
2.468048288E1,1.691532245E0,5.082492231E0,-5.628670120E-1
2.469048187E1,1.283696555E0,5.159632793E0,-3.407204720E0
2.470048087E1,3.422129738E-1,4.379295844E0,-5.176328933E0
2.471047987E1,-1.742028800E0,3.848297327E0,-6.203584151E0
2.472047887E1,-3.696015074E0,2.748811454E0,-6.428831177E0
2.473047787E1,-4.755231172E0,2.051485964E0,-3.770207469E0
2.474047687E1,-7.422514606E0,1.027786584E0,-1.010536274E0
2.475047588E1,-8.978194397E0,-9.325841188E-2,1.361044693E-1
2.476047387E1,-8.315167505E0,5.367464034E-1,5.449336016E-1
2.477047287E1,-6.632868013E0,1.564754962E0,-6.968676531E-1
2.478047187E1,-5.453645414E0,3.292967668E-1,-2.973692737E0
2.479047087E1,-6.060861218E0,-1.872907466E0,-3.910915452E0
2.480046988E1,-7.648168598E0,-3.222694076E0,-3.289528921E0
2.481046887E1,-8.217796161E0,-3.046101147E0,-2.133931412E0
2.482046787E1,-7.381975860E0,-2.327962200E0,-9.664780891E-1
2.483046687E1,-6.133011181E0,-8.092686796E-1,3.816255462E-1
2.484046587E1,-4.401610866E0,7.293458663E-2,9.882940507E-1
2.485046487E1,-2.770767456E0,1.172641119E0,8.228517616E-1
2.486046387E1,-7.629914761E-1,2.131899797E0,9.303446352E-2
2.487046287E1,1.153927544E0,1.846265359E0,-9.309433901E-1
2.488046188E1,1.353484828E0,8.170595828E-1,-1.228156777E0
2.489046087E1,-6.764713955E-1,-1.222150736E0,-5.261418200E-1
2.490045987E1,-2.660630472E0,-2.315555724E0,2.221509254E-1
2.491045787E1,-3.095657469E0,-2.979234728E0,4.678480035E-1
2.492045688E1,-2.476554276E0,-3.017748875E0,1.832681108E-1
2.493045588E1,-1.588308424E0,-2.583339052E0,-1.479671835E0
2.494045487E1,-5.801133746E-1,-8.013620746E-1,-1.338006079E0
2.495045387E1,5.733171558E-1,6.556175932E-1,-2.292234836E0
2.496045287E1,2.080746308E0,1.157100535E0,-3.163640122E0
2.497045187E1,3.021256912E0,-2.169762857E-1,-4.341725437E0
2.498045087E1,2.133563622E0,-1.673636403E0,-4.345588108E0
2.499044987E1,9.413262910E-1,-2.043208353E0,-3.579821543E0
2.500044888E1,5.075383186E-1,-2.767109438E0,-2.808797747E0
2.501044787E1,-6.524849474E-2,-3.539351209E0,-2.072565469E0
2.502044687E1,-8.591565388E-1,-3.153647230E0,-1.622993522E0
2.503044587E1,-1.042409447E0,-1.729690590E0,-1.902612053E0
2.504044487E1,5.227653453E-1,-3.758867233E-1,-2.026877080E0
2.505044387E1,2.702316149E0,1.243384388E0,-1.815744647E0
2.506044287E1,4.358137987E0,2.198072006E0,-1.498892802E0
2.507044187E1,5.299573621E0,1.117819598E0,-4.245856243E-1
2.508043987E1,4.371888007E0,-1.506306633E0,1.663200731E0
2.509043887E1,1.824542953E0,-4.319859482E0,4.623520301E0
2.510043787E1,-1.727410761E-1,-4.509406917E0,7.434654011E0
2.511043687E1,-1.499088391E0,-4.810395851E0,8.099578909E0
2.512043588E1,-1.016395477E0,-4.408353290E0,6.124688839E0
2.513043487E1,-7.550518343E-1,-2.838318585E0,2.717653103E0
2.514043387E1,-4.621466759E-1,-1.904303944E0,-7.561122268E-1
2.515043287E1,-5.726371247E-1,-1.656103673E0,-3.507448801E0
2.516043187E1,-6.483600292E-1,-1.411290840E0,-5.207107506E0
2.517043087E1,4.918821064E-1,-1.313469115E0,-5.562945077E0
2.518042987E1,1.297676078E0,-1.869414924E0,-4.892691611E0
2.519042887E1,1.043263140E0,-3.231602017E0,-3.110430459E0
2.520042788E1,-1.625549340E-1,-4.134603902E0,-5.932906598E-1
2.521042687E1,-1.218800647E0,-5.829355917E0,1.301252235E0
2.522042587E1,-3.508103104E0,-7.429915427E0,2.695255929E0
2.523042387E1,-4.370981981E0,-6.885699279E0,3.033084660E0
2.524042287E1,-3.704778880E0,-5.803570281E0,1.658435835E0
2.525042188E1,-3.204168343E0,-4.772346265E0,-1.471533680E-1
2.526042087E1,-3.013121681E0,-4.481069264E0,-1.805848235E0
2.527041987E1,-2.958135635E0,-4.293140337E0,-2.864781913E0
2.528041887E1,-3.244459752E0,-4.062448969E0,-3.405716604E0
2.529041787E1,-3.507901375E0,-4.232947930E0,-3.880825680E0
2.530041687E1,-3.510836093E0,-4.951773632E0,-4.368158360E0
2.531041587E1,-3.716471558E0,-5.357029531E0,-4.180094948E0
2.532041488E1,-4.031366340E0,-5.319238976E0,-3.896840034E0
2.533041350E1,-4.491218861E0,-4.516018072E0,-2.587221895E0
2.534041250E1,-4.990337189E0,-4.884095619E0,-1.985394593E0
2.535041150E1,-5.901721643E0,-5.234557260E0,-1.095756519E0
2.536041050E1,-6.047023782E0,-5.335181994E0,-7.456702691E-1
2.537040950E1,-5.659583180E0,-5.893345506E0,-1.115620168E0
2.538040850E1,-4.693623739E0,-6.457644501E0,-1.364522032E0
2.539040750E1,-2.688825746E0,-6.071940522E0,-9.744922829E-1
2.540040550E1,-5.521303546E-1,-5.788751097E0,-1.133950531E-1
2.541040450E1,6.677607983E-1,-5.529484971E0,8.802760971E-1
2.542040350E1,8.870261228E-1,-5.069126666E0,1.372880627E0
2.543040250E1,8.626444030E-1,-5.035865364E0,9.300090051E-1
2.544040150E1,1.613303517E0,-4.895387177E0,2.195103228E-1
2.545040050E1,3.399344308E0,-3.983016298E0,-2.263938843E-1
2.546039950E1,5.963010988E0,-3.138853775E0,-6.771485031E-1
2.547039850E1,8.869387654E0,-2.614959040E0,-7.596177788E-1
2.548039750E1,1.044328152E1,-2.030351495E0,-7.208785864E-1
2.549039650E1,1.105927166E1,-1.704585570E0,-3.478204536E-1
2.550039550E1,1.135642599E1,-1.287757446E0,-2.145460367E-2
2.551039450E1,1.140235119E1,-5.348588490E-1,-3.382006145E-1
2.552039350E1,1.103259783E1,1.626040506E-1,-1.222498426E0
2.553039250E1,1.021299946E1,2.443598199E-1,-2.512060323E0
2.554039150E1,9.282967649E0,4.305632329E-1,-3.388149229E0
2.555039050E1,8.972454770E0,8.491396737E-1,-3.655673379E0
2.556038850E1,9.138557210E0,1.223155069E0,-3.620154467E0
2.557038750E1,9.375256008E0,1.697172469E0,-3.675586072E0
2.558038650E1,9.666960733E0,2.350697637E0,-6.167457713E0
2.559038550E1,9.410981911E0,2.822321187E0,-1.175621532E1
2.560038450E1,9.615463720E0,3.658184758E0,-1.803944615E1
2.561038350E1,9.780372158E0,3.806313441E0,-1.491859537E1
2.562038250E1,9.424521723E0,2.335019497E0,-2.783345402E0
2.563038150E1,8.469317066E0,1.095857091E0,8.430609083E-1
2.564038050E1,7.396495081E0,2.612582731E-1,-8.931119049E-1
2.565037950E1,5.526770693E0,-4.452771664E-2,-3.754964948E-2
2.566037850E1,4.598873702E0,-2.374139124E-1,1.689526650E0
2.567037750E1,3.895854778E0,-1.260466737E-1,2.605206469E0
2.568037650E1,2.201943886E0,-5.834579819E-1,-8.567159110E-1
2.569037550E1,1.100760566E0,-8.726600987E-1,4.086098617E-1
2.570037450E1,1.055648713E0,-7.380466694E-1,8.525544477E-1
2.571037250E1,1.750460485E0,-5.538067514E-1,6.824115819E-1
2.572037150E1,2.222301552E0,-3.766501504E-1,-2.004372718E-1
2.573037050E1,1.249610796E0,-5.728651661E-1,6.198165536E-2
2.574036950E1,-3.816232073E-1,-1.198782704E0,1.498433211E0
2.575036850E1,-6.240873599E-1,-9.000513804E-1,1.887618622E0
2.576036750E1,-1.034641421E-1,-5.346670604E-1,8.584051716E-1
2.577036650E1,-4.969150972E-1,-1.304063576E-1,3.405371618E-1
2.578036550E1,-1.775799394E-1,4.846242499E-1,-2.600139856E-1
2.579036450E1,-6.124315202E-2,1.136370694E0,-7.935560417E-1
2.580036350E1,1.494963473E-1,1.819060019E0,7.507239263E-2
2.581036250E1,2.057009536E-1,2.488554516E0,2.459397376E-1
2.582036150E1,-2.166989815E-1,3.000557769E0,-2.521939011E-1
2.583036050E1,-2.635664030E0,2.954754775E0,-2.791647681E-1
2.584035950E1,-5.654446401E0,2.744009428E0,2.413882649E-1
2.585035850E1,-8.246582589E0,2.903557139E0,1.049802082E0
2.586035750E1,-9.782417514E0,2.812745202E0,7.567957664E-1
2.587035550E1,-8.657841824E0,3.468687024E0,-1.671099150E-1
2.588035450E1,-7.095454107E0,3.991566097E0,-8.109889305E-1
2.589035350E1,-6.542020993E0,4.050560410E0,-1.219283554E0
2.590035250E1,-5.411646034E0,4.326105185E0,-1.099975943E0
2.591035150E1,-4.310974930E0,4.344542041E0,-3.117489072E-1
2.592035050E1,-3.116190552E0,4.224598106E0,2.334011145E-1
2.593034950E1,-3.958893610E0,2.731840495E0,1.013013886E0
2.594034850E1,-5.577138609E0,1.916481356E0,1.328812648E0
2.595034750E1,-7.745783186E0,-1.482143453E-1,2.081132809E0
2.596034650E1,-6.853680511E0,1.621707720E-1,7.342174740E-1
2.597034550E1,-5.553274367E0,-2.725676653E-1,-8.861876321E-1
2.598034450E1,-5.306748739E0,-5.328146625E-1,-2.187249248E0
2.599034350E1,-4.380342203E0,-8.798770246E-1,-3.881373564E0
2.600034250E1,-2.652224514E0,-9.263743758E-1,-5.349148654E0
2.601034050E1,-1.085163703E0,2.961550409E-1,-6.346464958E0
2.602033950E1,5.592674661E-1,2.020196343E0,-5.356105671E0
2.603033850E1,2.657374742E0,1.281233415E0,-2.020316796E-1
2.604033750E1,2.581413563E0,-3.259559602E-1,2.375950592E0
2.605033650E1,4.108185305E0,2.343672499E0,-1.315129871E0
2.606033550E1,7.699284958E0,5.769407339E0,-2.811600610E0
2.607033450E1,1.037661391E1,3.070081163E0,2.291339627E-1
2.608033350E1,7.590146677E0,4.014961392E0,-4.048168022E0
2.609033250E1,6.006670393E0,-8.847422004E-3,-5.832895821E0
2.610033150E1,2.886069286E0,9.302920103E-2,-7.977461565E0
2.611033050E1,4.434524258E0,-2.482847634E-1,-6.511751127E0
2.612032950E1,5.852939492E0,-5.849864441E-1,-4.661313487E0
2.613032850E1,6.639004666E0,-1.346622974E0,-1.261639103E0
2.614032750E1,3.895126800E0,-4.194404254E0,3.849337254E0
2.615032650E1,1.091775734E0,-3.812200418E0,2.764218282E0
2.616032450E1,5.908675736E-1,-3.583349168E0,1.847059411E-1
2.617032350E1,2.866633142E0,-2.335505547E0,-4.342747530E-1
2.618032250E1,5.418673217E0,-1.340210917E0,9.120466509E-1
2.619032150E1,5.370829545E0,-2.754319239E-1,7.054423025E-1
2.620032050E1,5.088678001E0,-1.683782346E0,-1.558020139E0
2.621031950E1,3.461540557E0,-1.527926128E0,-1.513526044E0
2.622031850E1,2.451862069E0,-4.453772999E0,-1.199019517E0
2.623031750E1,8.041962200E-1,-4.283353853E0,-4.494237193E-1
2.624031650E1,-1.343021820E0,-4.872705243E0,2.695880996E0
2.625031550E1,-4.209108832E0,-7.164392779E0,4.743660410E0
2.626031450E1,-4.930232490E0,-7.292193618E0,4.136446652E0
2.627031350E1,-5.789836925E0,-7.558529028E0,3.718345298E0
2.628031250E1,-5.718640058E0,-6.228650579E0,3.278316300E0
2.629031150E1,-2.502146369E0,-4.623001068E0,2.631509876E0
2.630031050E1,-1.422880168E0,-3.263909345E0,3.181811514E0
2.631030850E1,-1.619371172E0,-2.837699657E0,3.421842055E0
2.632030750E1,-6.701324290E-1,-1.807093253E0,1.289845487E0
2.633030700E1,-9.837092489E-1,-5.594037062E-1,-1.194146447E0
2.634030600E1,-2.375475798E0,-2.405624919E-1,-9.258463722E-1
2.635030500E1,-1.237256214E0,1.798176688E-1,1.221185434E0
2.636030400E1,1.485989751E0,1.168235973E0,3.452056373E0
